id,member_id,type,messageContent,sendDate,channel,created_by,modified_by,created_on,modified_on,mansoft_tenant_id
2eb31d23-e5c8-4451-9790-8d65e9aaec26,85ee1c1e-c3e7-4db8-811d-2da776d04294,Loan Application,Buying greenhouse for tomatoes,2022-10-11,WhatsApp,system,system,2022-10-11 00:00:00,2022-10-11 00:00:00,tenant_001
de7ec1ab-4536-474e-bf0e-ca3a2002f948,85ee1c1e-c3e7-4db8-811d-2da776d04294,Member Feedback,Facing drought affecting my farm repayments,2022-06-23,SMS,system,system,2022-06-23 00:00:00,2022-06-23 00:00:00,tenant_001
e98c1533-1633-4796-b70d-37dfa562feb8,85ee1c1e-c3e7-4db8-811d-2da776d04294,Loan Application,Medical emergency at Kenyatta Hospital,2023-10-07,Meeting,system,system,2023-10-07 00:00:00,2023-10-07 00:00:00,tenant_001
f7a6331a-aa69-4f7c-93f1-0304f02d6ee5,85ee1c1e-c3e7-4db8-811d-2da776d04294,Member Feedback,Defaulted due to COVID pandemic,2023-06-10,Mobile App,system,system,2023-06-10 00:00:00,2023-06-10 00:00:00,tenant_001
cf5bab57-81a7-4c74-a4d6-2acd359bfc42,85ee1c1e-c3e7-4db8-811d-2da776d04294,Loan Application,Starting poultry farm with 200 chickens,2021-12-29,Email,system,system,2021-12-29 00:00:00,2021-12-29 00:00:00,tenant_001
0671b19b-5864-4a4e-adb1-fb83d86b31af,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Member Feedback,Repayment completed successfully,2022-05-13,SMS,system,system,2022-05-13 00:00:00,2022-05-13 00:00:00,tenant_001
87f59ac6-c135-437c-ba1e-49a03cbda55b,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Loan Application,Wedding expenses for daughter,2023-02-23,WhatsApp,system,system,2023-02-23 00:00:00,2023-02-23 00:00:00,tenant_001
2ee00671-5c4b-4ae0-892b-49cadff57894,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Loan Application,Purchasing boda boda motorcycle,2023-02-12,Email,system,system,2023-02-12 00:00:00,2023-02-12 00:00:00,tenant_001
6c5206e5-bd1e-45d5-b2f0-2c18676f0d1c,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Loan Application,Expanding maize farm to 5 acres,2021-09-19,Mobile App,system,system,2021-09-19 00:00:00,2021-09-19 00:00:00,tenant_001
d5c67b36-71a6-4d7c-afbd-110e489aa9ec,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Member Feedback,When is the next AGM meeting?,2023-12-25,Mobile App,system,system,2023-12-25 00:00:00,2023-12-25 00:00:00,tenant_001
96291f4d-0ef8-46b8-a515-7618a7f1563a,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Member Feedback,Facing drought affecting my farm repayments,2022-11-23,Mobile App,system,system,2022-11-23 00:00:00,2022-11-23 00:00:00,tenant_001
45d80a58-c2ae-4e3b-8004-780d116656c0,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Member Feedback,Defaulted due to COVID pandemic,2024-05-03,Mobile App,system,system,2024-05-03 00:00:00,2024-05-03 00:00:00,tenant_001
39b784ef-1cf0-4e7f-8e8a-4130361ab824,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Loan Application,Medical emergency at Kenyatta Hospital,2023-11-07,WhatsApp,system,system,2023-11-07 00:00:00,2023-11-07 00:00:00,tenant_001
5c778fda-7742-467e-8dfd-666ab5f05acc,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Member Feedback,Need 3-month extension for repayment,2022-04-11,Mobile App,system,system,2022-04-11 00:00:00,2022-04-11 00:00:00,tenant_001
90035e2b-73e7-4572-a1cd-7e4f12e63b09,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Loan Application,Medical emergency at Kenyatta Hospital,2022-01-29,SMS,system,system,2022-01-29 00:00:00,2022-01-29 00:00:00,tenant_001
fc7f036a-d302-4903-90a3-f8d2b4c305a0,6c11a1a0-92d1-4946-977f-9ed1af3f8706,Loan Application,School fees for 3 children,2022-04-08,WhatsApp,system,system,2022-04-08 00:00:00,2022-04-08 00:00:00,tenant_001
16fd13e7-0a03-4417-9b39-9eca074c48e3,86d5b0b4-5d90-4344-9fa8-80e6fbdefdff,Member Feedback,Facing drought affecting my farm repayments,2021-09-26,Email,system,system,2021-09-26 00:00:00,2021-09-26 00:00:00,tenant_001
ea5a715b-6b4b-419c-a10e-1ed5badb1b43,86d5b0b4-5d90-4344-9fa8-80e6fbdefdff,Member Feedback,Thank you for approving my loan quickly,2021-11-28,Mobile App,system,system,2021-11-28 00:00:00,2021-11-28 00:00:00,tenant_001
dd4e5888-b1bc-4c39-bc57-1cc1d4a1bb5e,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,Need to withdraw some savings,2024-06-08,Mobile App,system,system,2024-06-08 00:00:00,2024-06-08 00:00:00,tenant_001
609870b5-d351-4cf2-ab3a-abcaef609096,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,Business affected by floods,2024-10-14,Mobile App,system,system,2024-10-14 00:00:00,2024-10-14 00:00:00,tenant_001
5f901737-9593-440b-aef2-8922c3376989,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Loan Application,Starting posho mill business,2026-01-07,Meeting,system,system,2026-01-07 00:00:00,2026-01-07 00:00:00,tenant_001
d420280b-4b35-4f0f-9e3a-780f0ac03466,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Loan Application,Purchase 14-seater matatu,2024-06-22,WhatsApp,system,system,2024-06-22 00:00:00,2024-06-22 00:00:00,tenant_001
9608face-f40d-4b00-98f6-873a25239bb3,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,Changing my mobile number,2024-08-06,Email,system,system,2024-08-06 00:00:00,2024-08-06 00:00:00,tenant_001
0ba6cbb4-949d-494c-b677-2cc7959b2a4c,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,Requesting loan statement for 2024,2024-12-10,SMS,system,system,2024-12-10 00:00:00,2024-12-10 00:00:00,tenant_001
93e9b69e-1590-41ba-93fd-0d8c4c7dca06,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Loan Application,Purchase 14-seater matatu,2024-12-05,SMS,system,system,2024-12-05 00:00:00,2024-12-05 00:00:00,tenant_001
312925cd-01ab-4c17-9943-6db88159dac8,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Loan Application,Medical emergency at Kenyatta Hospital,2025-09-12,Mobile App,system,system,2025-09-12 00:00:00,2025-09-12 00:00:00,tenant_001
a3e695ea-18c2-4b54-b81a-0a454d308118,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,Defaulted due to COVID pandemic,2025-08-03,Meeting,system,system,2025-08-03 00:00:00,2025-08-03 00:00:00,tenant_001
36790d6a-31a6-4170-b1f0-d1573ca59bc7,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,Facing drought affecting my farm repayments,2024-11-28,Meeting,system,system,2024-11-28 00:00:00,2024-11-28 00:00:00,tenant_001
97f85db2-c13f-4861-b432-0e10a6b8a8ab,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Loan Application,School uniform and books,2025-05-15,Email,system,system,2025-05-15 00:00:00,2025-05-15 00:00:00,tenant_001
46083b35-64a7-406c-b9f9-be9bb866579c,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,When is the next AGM meeting?,2024-12-30,SMS,system,system,2024-12-30 00:00:00,2024-12-30 00:00:00,tenant_001
13bedbf8-76d7-457f-ad8c-b97b0ca8d1f1,9e4215dc-0809-46de-93c8-5e74e1e7afe7,Member Feedback,Need 3-month extension for repayment,2024-06-30,Email,system,system,2024-06-30 00:00:00,2024-06-30 00:00:00,tenant_001
9cf264f3-6b73-4c71-b4fe-d081809263bd,6db222e3-7c18-4da8-971d-93b837340f4f,Member Feedback,My grocery business is doing well thanks to SACCO,2023-09-19,Email,system,system,2023-09-19 00:00:00,2023-09-19 00:00:00,tenant_001
84cf282a-73b6-4e33-8e7d-3c41e4a22db7,6db222e3-7c18-4da8-971d-93b837340f4f,Member Feedback,"Lost my passbook, need replacement",2024-06-22,WhatsApp,system,system,2024-06-22 00:00:00,2024-06-22 00:00:00,tenant_001
9f4ca2d9-fb54-4d34-ab8a-df7c8b7e2908,6db222e3-7c18-4da8-971d-93b837340f4f,Loan Application,Starting posho mill business,2023-07-26,WhatsApp,system,system,2023-07-26 00:00:00,2023-07-26 00:00:00,tenant_001
8ee2d894-3b31-4ad4-bd72-d2cfececc087,6db222e3-7c18-4da8-971d-93b837340f4f,Loan Application,"Need KES 50,000 for dairy cows purchase",2024-04-22,Meeting,system,system,2024-04-22 00:00:00,2024-04-22 00:00:00,tenant_001
47bbaedf-f34d-49c5-be76-270437f0c078,6db222e3-7c18-4da8-971d-93b837340f4f,Member Feedback,Repayment completed successfully,2024-03-11,Email,system,system,2024-03-11 00:00:00,2024-03-11 00:00:00,tenant_001
9f8dc85a-b632-470e-a704-74ff65a4b2b4,6db222e3-7c18-4da8-971d-93b837340f4f,Member Feedback,Want to increase my monthly contributions,2023-06-12,Meeting,system,system,2023-06-12 00:00:00,2023-06-12 00:00:00,tenant_001
68804da7-2216-4eb4-9f35-49d10bc15561,6db222e3-7c18-4da8-971d-93b837340f4f,Member Feedback,Loan helped me buy school van,2024-10-05,Email,system,system,2024-10-05 00:00:00,2024-10-05 00:00:00,tenant_001
1476ac47-179f-41d7-b694-bc0cd29e4166,6db222e3-7c18-4da8-971d-93b837340f4f,Member Feedback,Want to increase my monthly contributions,2025-05-09,Email,system,system,2025-05-09 00:00:00,2025-05-09 00:00:00,tenant_001
24336559-5d8c-4cb8-8bed-d7719238deda,6db222e3-7c18-4da8-971d-93b837340f4f,Member Feedback,My grocery business is doing well thanks to SACCO,2024-09-23,Mobile App,system,system,2024-09-23 00:00:00,2024-09-23 00:00:00,tenant_001
8620e71d-5d5c-4b6b-bee9-244f5aba456e,1be3d9e6-b15a-4459-816d-544f84a36d1e,Loan Application,Restocking my supermarket,2022-11-12,Meeting,system,system,2022-11-12 00:00:00,2022-11-12 00:00:00,tenant_001
c77d3bbd-3476-4f39-9353-2bf1578f35e3,1be3d9e6-b15a-4459-816d-544f84a36d1e,Member Feedback,Defaulted due to COVID pandemic,2024-07-28,SMS,system,system,2024-07-28 00:00:00,2024-07-28 00:00:00,tenant_001
bbb1df2e-d0ea-4450-adbd-795501b7c931,1be3d9e6-b15a-4459-816d-544f84a36d1e,Loan Application,Buying greenhouse for tomatoes,2024-10-06,SMS,system,system,2024-10-06 00:00:00,2024-10-06 00:00:00,tenant_001
ea65e056-8f8e-4adc-85ce-0b16587e52ef,1be3d9e6-b15a-4459-816d-544f84a36d1e,Loan Application,Starting poultry farm with 200 chickens,2022-04-11,SMS,system,system,2022-04-11 00:00:00,2022-04-11 00:00:00,tenant_001
42dcc176-1195-48fe-abcd-6ff35677af41,1be3d9e6-b15a-4459-816d-544f84a36d1e,Loan Application,Opening hair salon in town,2024-11-11,SMS,system,system,2024-11-11 00:00:00,2024-11-11 00:00:00,tenant_001
b8fd579b-f5fd-4a4a-a753-8dd3f3685abd,1be3d9e6-b15a-4459-816d-544f84a36d1e,Loan Application,Paying hospital bill at Aga Khan,2022-05-29,Email,system,system,2022-05-29 00:00:00,2022-05-29 00:00:00,tenant_001
060cc0f2-7200-4562-9998-a4e96698a416,1be3d9e6-b15a-4459-816d-544f84a36d1e,Loan Application,Restocking my supermarket,2023-02-15,Meeting,system,system,2023-02-15 00:00:00,2023-02-15 00:00:00,tenant_001
e14f2dc1-907f-4e67-876d-11cb1182be73,d84d84bb-5d47-425e-8489-43962b8ec233,Loan Application,Buying sewing machines for tailoring,2022-12-25,Email,system,system,2022-12-25 00:00:00,2022-12-25 00:00:00,tenant_001
58110c5f-bc07-4483-b7a4-3643c2322395,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,Need to withdraw some savings,2021-03-24,SMS,system,system,2021-03-24 00:00:00,2021-03-24 00:00:00,tenant_001
2b0dc122-52fe-4ff4-bf1a-99b03b8873af,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,Defaulted due to COVID pandemic,2020-08-26,SMS,system,system,2020-08-26 00:00:00,2020-08-26 00:00:00,tenant_001
66eb9942-e7bb-4a57-8b1c-3019aeaf1963,d84d84bb-5d47-425e-8489-43962b8ec233,Loan Application,Buying greenhouse for tomatoes,2021-03-18,Email,system,system,2021-03-18 00:00:00,2021-03-18 00:00:00,tenant_001
66c581c5-7a9b-4977-855c-7936fbd11b79,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,When is the next AGM meeting?,2023-01-04,Meeting,system,system,2023-01-04 00:00:00,2023-01-04 00:00:00,tenant_001
0ac43285-5412-4c5f-a5fa-d6efb7b30374,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,Facing drought affecting my farm repayments,2023-01-07,SMS,system,system,2023-01-07 00:00:00,2023-01-07 00:00:00,tenant_001
de6be6b0-1e10-41f8-8179-98c58b250720,d84d84bb-5d47-425e-8489-43962b8ec233,Loan Application,School fees for 3 children,2022-08-29,Email,system,system,2022-08-29 00:00:00,2022-08-29 00:00:00,tenant_001
61fa26c5-d59a-4589-9adb-71258ff89341,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,"Lost my passbook, need replacement",2022-05-05,WhatsApp,system,system,2022-05-05 00:00:00,2022-05-05 00:00:00,tenant_001
db62aa38-615b-41c5-898c-007d051bff9c,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,Loan helped me buy school van,2022-07-02,WhatsApp,system,system,2022-07-02 00:00:00,2022-07-02 00:00:00,tenant_001
25b7c992-f491-4223-a5bd-38add72c44f2,d84d84bb-5d47-425e-8489-43962b8ec233,Loan Application,Restocking my supermarket,2021-11-05,Email,system,system,2021-11-05 00:00:00,2021-11-05 00:00:00,tenant_001
c88cbfda-f0b7-4546-b971-f9fe4dcaf76f,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,Loan helped me buy school van,2022-05-07,SMS,system,system,2022-05-07 00:00:00,2022-05-07 00:00:00,tenant_001
0e3a7e14-5b59-4e39-b66a-73dd9ca685be,d84d84bb-5d47-425e-8489-43962b8ec233,Member Feedback,Thank you for approving my loan quickly,2022-03-28,Meeting,system,system,2022-03-28 00:00:00,2022-03-28 00:00:00,tenant_001
4724943a-1d79-4dba-aba9-cbaff98dbac2,f5fbc296-621d-4900-862c-1ba3df87cebf,Loan Application,Expanding maize farm to 5 acres,2024-01-07,Meeting,system,system,2024-01-07 00:00:00,2024-01-07 00:00:00,tenant_001
aacb4bd3-1a76-496f-9e4b-87b5a5504282,f5fbc296-621d-4900-862c-1ba3df87cebf,Loan Application,Construction materials for shop,2026-01-17,SMS,system,system,2026-01-17 00:00:00,2026-01-17 00:00:00,tenant_001
4418973c-7ffe-4ce2-a599-5cac6cd7731e,f5fbc296-621d-4900-862c-1ba3df87cebf,Loan Application,Purchasing boda boda motorcycle,2024-07-21,SMS,system,system,2024-07-21 00:00:00,2024-07-21 00:00:00,tenant_001
52b9708f-2c30-4633-a5da-68d541664942,f5fbc296-621d-4900-862c-1ba3df87cebf,Loan Application,Construction materials for shop,2025-07-10,SMS,system,system,2025-07-10 00:00:00,2025-07-10 00:00:00,tenant_001
fc359e80-7fbc-4cae-9860-f57c03ae7870,f5fbc296-621d-4900-862c-1ba3df87cebf,Member Feedback,MPesa payments not going through,2024-03-05,Email,system,system,2024-03-05 00:00:00,2024-03-05 00:00:00,tenant_001
3d3614a5-6ef6-4623-9a54-8998f0c60572,f5fbc296-621d-4900-862c-1ba3df87cebf,Loan Application,Restocking my supermarket,2024-01-05,Mobile App,system,system,2024-01-05 00:00:00,2024-01-05 00:00:00,tenant_001
5e3a8a4e-c732-458a-8793-205691d8df51,f5fbc296-621d-4900-862c-1ba3df87cebf,Member Feedback,Need to withdraw some savings,2024-11-03,Mobile App,system,system,2024-11-03 00:00:00,2024-11-03 00:00:00,tenant_001
0a2132aa-7ef0-423e-80a4-ebaf3261d4c9,f5fbc296-621d-4900-862c-1ba3df87cebf,Loan Application,Expanding fish pond business,2025-09-18,Meeting,system,system,2025-09-18 00:00:00,2025-09-18 00:00:00,tenant_001
9494348c-a018-44ad-b290-9ae398d8c632,f5fbc296-621d-4900-862c-1ba3df87cebf,Member Feedback,Need to withdraw some savings,2025-03-04,Meeting,system,system,2025-03-04 00:00:00,2025-03-04 00:00:00,tenant_001
ca0ca0e4-abcc-4065-ba74-268688753f44,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Requesting loan statement for 2024,2022-10-17,SMS,system,system,2022-10-17 00:00:00,2022-10-17 00:00:00,tenant_001
ee4f6be4-f4ac-4065-9a5e-78dd9191bdaf,da933ebe-d9ad-4429-9963-000778236591,Loan Application,Expanding maize farm to 5 acres,2021-08-28,SMS,system,system,2021-08-28 00:00:00,2021-08-28 00:00:00,tenant_001
5804dfca-a399-4a2a-8275-d490af115494,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,My grocery business is doing well thanks to SACCO,2023-11-21,Meeting,system,system,2023-11-21 00:00:00,2023-11-21 00:00:00,tenant_001
399f4d0d-6c08-4063-b4b9-87b29b7c4a7e,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Facing drought affecting my farm repayments,2023-12-13,Email,system,system,2023-12-13 00:00:00,2023-12-13 00:00:00,tenant_001
4177c88e-b4f4-4ad1-8501-ada03c31ff26,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,When will annual dividends be distributed?,2021-10-05,Mobile App,system,system,2021-10-05 00:00:00,2021-10-05 00:00:00,tenant_001
b5a78353-022a-4dd9-8a7f-0043d42d9c81,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Defaulted due to COVID pandemic,2024-04-12,SMS,system,system,2024-04-12 00:00:00,2024-04-12 00:00:00,tenant_001
bc105b36-7698-4d62-8baa-2c4a35dd1e2a,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,When is next loan application window?,2023-04-26,Email,system,system,2023-04-26 00:00:00,2023-04-26 00:00:00,tenant_001
9419f9b1-2077-4151-bf33-fcdc772addf7,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Need to withdraw some savings,2023-09-23,Email,system,system,2023-09-23 00:00:00,2023-09-23 00:00:00,tenant_001
8e95b925-bfc5-48dd-b121-9c86a8c55dd6,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,MPesa payments not going through,2023-07-15,Mobile App,system,system,2023-07-15 00:00:00,2023-07-15 00:00:00,tenant_001
b922ed0f-b45e-4ba2-9152-7bc9882933c2,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Loan helped me buy school van,2021-08-15,Email,system,system,2021-08-15 00:00:00,2021-08-15 00:00:00,tenant_001
3d70a8d6-28d7-4476-92fb-1682be6a5a64,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Requesting loan statement for 2024,2022-03-01,Mobile App,system,system,2022-03-01 00:00:00,2022-03-01 00:00:00,tenant_001
c11c4583-8fbd-4070-bd4e-146bf24e0a56,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Need 3-month extension for repayment,2021-07-19,WhatsApp,system,system,2021-07-19 00:00:00,2021-07-19 00:00:00,tenant_001
c8319b07-fc1e-4024-9dde-2c20d5d1e02a,da933ebe-d9ad-4429-9963-000778236591,Member Feedback,Loan helped me buy school van,2022-04-05,Meeting,system,system,2022-04-05 00:00:00,2022-04-05 00:00:00,tenant_001
577ea156-71f3-4e86-a412-bdb0ea5427bd,da933ebe-d9ad-4429-9963-000778236591,Loan Application,Medical emergency at Kenyatta Hospital,2021-05-31,WhatsApp,system,system,2021-05-31 00:00:00,2021-05-31 00:00:00,tenant_001
a8ed1ab2-e89f-4407-8853-dc4208fd5c97,261bc274-ae03-4f34-a061-c304cbbae7c1,Member Feedback,When will annual dividends be distributed?,2024-01-09,SMS,system,system,2024-01-09 00:00:00,2024-01-09 00:00:00,tenant_001
c16e3146-34c0-4ff2-a9c7-eb42c8ae8950,261bc274-ae03-4f34-a061-c304cbbae7c1,Member Feedback,Thank you for the Christmas bonus,2024-04-11,WhatsApp,system,system,2024-04-11 00:00:00,2024-04-11 00:00:00,tenant_001
477977ad-a37d-4dc9-b74b-6529d5f170aa,261bc274-ae03-4f34-a061-c304cbbae7c1,Member Feedback,Facing drought affecting my farm repayments,2025-05-11,Mobile App,system,system,2025-05-11 00:00:00,2025-05-11 00:00:00,tenant_001
fc719b0b-e5f6-442a-8f84-adb151820387,261bc274-ae03-4f34-a061-c304cbbae7c1,Loan Application,Buying greenhouse for tomatoes,2025-11-11,Meeting,system,system,2025-11-11 00:00:00,2025-11-11 00:00:00,tenant_001
deb5cfd1-b720-4c8e-9fde-ff8f2e3c8480,49eeebc9-588f-4154-ad50-71061dd0f75e,Member Feedback,When will annual dividends be distributed?,2024-01-10,Meeting,system,system,2024-01-10 00:00:00,2024-01-10 00:00:00,tenant_001
ec1fb68e-3001-4586-9bfb-f0c65e2ce763,49eeebc9-588f-4154-ad50-71061dd0f75e,Member Feedback,Thank you for approving my loan quickly,2023-03-28,WhatsApp,system,system,2023-03-28 00:00:00,2023-03-28 00:00:00,tenant_001
d64877c5-8e73-4211-b3f4-8387906450e6,49eeebc9-588f-4154-ad50-71061dd0f75e,Loan Application,Starting poultry farm with 200 chickens,2024-04-18,Email,system,system,2024-04-18 00:00:00,2024-04-18 00:00:00,tenant_001
ea79c01d-01a1-4d29-b1eb-532307b140f3,49eeebc9-588f-4154-ad50-71061dd0f75e,Member Feedback,Thank you for approving my loan quickly,2021-07-07,WhatsApp,system,system,2021-07-07 00:00:00,2021-07-07 00:00:00,tenant_001
1e53d1a0-23bc-4b43-b346-12f30d7972b1,0dd8b481-7b1c-45bb-8634-77c2bdabf108,Member Feedback,"Lost my passbook, need replacement",2023-06-01,SMS,system,system,2023-06-01 00:00:00,2023-06-01 00:00:00,tenant_001
ce5b91d4-0bca-4ef1-b2f9-0fb639dcdb9d,0dd8b481-7b1c-45bb-8634-77c2bdabf108,Loan Application,Starting posho mill business,2022-08-01,Meeting,system,system,2022-08-01 00:00:00,2022-08-01 00:00:00,tenant_001
894e444d-9f86-40d2-af3d-673c7c030591,0dd8b481-7b1c-45bb-8634-77c2bdabf108,Member Feedback,Want to increase my monthly contributions,2023-02-22,Meeting,system,system,2023-02-22 00:00:00,2023-02-22 00:00:00,tenant_001
9c04c31d-1a15-4740-b1c1-8b65550a63e0,0dd8b481-7b1c-45bb-8634-77c2bdabf108,Member Feedback,Need to withdraw some savings,2021-09-25,Mobile App,system,system,2021-09-25 00:00:00,2021-09-25 00:00:00,tenant_001
650f2836-6c36-40b8-93c5-e7d381418348,0dd8b481-7b1c-45bb-8634-77c2bdabf108,Loan Application,Expanding fish pond business,2022-05-30,WhatsApp,system,system,2022-05-30 00:00:00,2022-05-30 00:00:00,tenant_001
2d877cb1-20f2-4f22-81f1-4904ea44e8c9,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,Want to increase my monthly contributions,2023-10-20,Email,system,system,2023-10-20 00:00:00,2023-10-20 00:00:00,tenant_001
8a4904ba-591a-4dcc-9dde-2d053aaa2b77,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,Need 3-month extension for repayment,2023-06-27,Meeting,system,system,2023-06-27 00:00:00,2023-06-27 00:00:00,tenant_001
2dd87c40-f400-4991-b04b-55d92bc211f9,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Loan Application,Buying greenhouse for tomatoes,2023-04-12,Meeting,system,system,2023-04-12 00:00:00,2023-04-12 00:00:00,tenant_001
5edc2182-51ca-4034-ab62-ff7d0c2f45ea,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Loan Application,Construction materials for shop,2024-02-23,Meeting,system,system,2024-02-23 00:00:00,2024-02-23 00:00:00,tenant_001
cc09198c-c2cf-445f-936c-280e8c87ad2e,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,Appreciate the financial literacy training,2024-10-08,Meeting,system,system,2024-10-08 00:00:00,2024-10-08 00:00:00,tenant_001
d4ca05f0-66f6-43aa-bfde-7533d171cce7,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,MPesa payments not going through,2022-03-24,Email,system,system,2022-03-24 00:00:00,2022-03-24 00:00:00,tenant_001
e87a4350-6259-4274-afb0-796d31bce401,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,"Lost my passbook, need replacement",2023-07-05,Meeting,system,system,2023-07-05 00:00:00,2023-07-05 00:00:00,tenant_001
ea2b0aec-f6a8-4e54-bd98-024d5739adeb,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,Requesting loan statement for 2024,2022-09-25,Email,system,system,2022-09-25 00:00:00,2022-09-25 00:00:00,tenant_001
376b66ac-5a6f-4188-ad6a-df1dc3057819,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,MPesa payments not going through,2022-10-27,WhatsApp,system,system,2022-10-27 00:00:00,2022-10-27 00:00:00,tenant_001
cda2d1ea-830c-4ff3-8072-d855728b3b1a,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Loan Application,Purchase 14-seater matatu,2022-12-15,Meeting,system,system,2022-12-15 00:00:00,2022-12-15 00:00:00,tenant_001
692abf98-5fa0-4095-86e0-4bc26cf7465d,7a3d5efe-1ba4-4d6e-bc7b-d0af689970f6,Member Feedback,Need 3-month extension for repayment,2024-10-08,WhatsApp,system,system,2024-10-08 00:00:00,2024-10-08 00:00:00,tenant_001
c9585ecd-5b50-4835-b9d2-3fe909512a01,4ad66ca9-3899-4b90-9769-b492117867c9,Loan Application,Expanding maize farm to 5 acres,2022-05-23,Meeting,system,system,2022-05-23 00:00:00,2022-05-23 00:00:00,tenant_001
4a87e40a-95a2-47d2-8f52-45f6f4de6f8b,4ad66ca9-3899-4b90-9769-b492117867c9,Member Feedback,Thank you for approving my loan quickly,2021-10-23,WhatsApp,system,system,2021-10-23 00:00:00,2021-10-23 00:00:00,tenant_001
bf144a46-e1a7-4e34-bdaa-3c6e48378e19,4ad66ca9-3899-4b90-9769-b492117867c9,Loan Application,Buying greenhouse for tomatoes,2022-03-25,Email,system,system,2022-03-25 00:00:00,2022-03-25 00:00:00,tenant_001
6ee95fbe-af47-4404-a6da-171208168683,4ad66ca9-3899-4b90-9769-b492117867c9,Loan Application,Purchasing boda boda motorcycle,2021-10-20,Meeting,system,system,2021-10-20 00:00:00,2021-10-20 00:00:00,tenant_001
470eaa84-cfa3-4d3e-b32c-fc5176c66da6,4ad66ca9-3899-4b90-9769-b492117867c9,Loan Application,Buying irrigation equipment,2022-12-19,SMS,system,system,2022-12-19 00:00:00,2022-12-19 00:00:00,tenant_001
dda3e807-db1c-41d5-8703-f4ee2a1bdc17,4ad66ca9-3899-4b90-9769-b492117867c9,Loan Application,Medical emergency at Kenyatta Hospital,2021-09-08,Email,system,system,2021-09-08 00:00:00,2021-09-08 00:00:00,tenant_001
1c619b7f-1823-4f5f-acfc-dbbaa89a31d1,4ad66ca9-3899-4b90-9769-b492117867c9,Member Feedback,My grocery business is doing well thanks to SACCO,2023-01-13,Meeting,system,system,2023-01-13 00:00:00,2023-01-13 00:00:00,tenant_001
d7b91fb6-ceb2-4aaa-be01-21ddafb5880d,4ad66ca9-3899-4b90-9769-b492117867c9,Loan Application,Purchase 14-seater matatu,2021-09-28,Email,system,system,2021-09-28 00:00:00,2021-09-28 00:00:00,tenant_001
