id,group_id,firstName,lastName,email,phoneNumber,password,joinDate,status,role,created_by,modified_by,created_on,modified_on,mansoft_tenant_id
3fdca4a4-cd0e-4a9f-a556-4c7fde756f6a,grp_045,Naomi,Ochieng,esther.owino870@gmail.com,+254783299273,$2y$10$hashedpasswordexample123456789012,2021-05-06,Inactive,Member,system,system,2021-05-06 00:00:00,2021-05-06 00:00:00,tenant_001
3a05a578-e546-4cd4-ab8c-4d7ce322b3b6,grp_035,David,Muthoni,patricia.awino871@gmail.com,+254718692742,$2y$10$hashedpasswordexample123456789012,2023-04-09,Active,GroupAdmin,system,system,2023-04-09 00:00:00,2023-04-09 00:00:00,tenant_001
d537314c-bc45-4343-ae8d-aa3723f9a242,grp_046,Nancy,Atieno,brian.okoth872@gmail.com,+254715414998,$2y$10$hashedpasswordexample123456789012,2023-12-05,Active,Member,system,system,2023-12-05 00:00:00,2023-12-05 00:00:00,tenant_001
8ed224a0-4b32-467b-b6b1-9180f3314101,grp_016,Charles,Kirui,esther.maina873@gmail.com,+254747949436,$2y$10$hashedpasswordexample123456789012,2020-02-19,Active,Member,system,system,2020-02-19 00:00:00,2020-02-19 00:00:00,tenant_001
ead27bc2-51a6-4af5-9cf7-00d1e9f7af75,grp_007,Christine,Wangui,naomi.muthoni874@gmail.com,+254716339374,$2y$10$hashedpasswordexample123456789012,2022-12-12,Active,Member,system,system,2022-12-12 00:00:00,2022-12-12 00:00:00,tenant_001
bf76a143-1eb9-42f5-bfad-740cb56201be,grp_050,Anne,Adhiambo,christine.ngugi875@gmail.com,+254749564518,$2y$10$hashedpasswordexample123456789012,2022-08-29,Active,Member,system,system,2022-08-29 00:00:00,2022-08-29 00:00:00,tenant_001
f4f8d742-e89f-4240-ab63-c1c61c1cb77f,grp_027,Charles,Wanjiru,martin.wanjiru876@gmail.com,+254795988963,$2y$10$hashedpasswordexample123456789012,2022-11-25,Active,Member,system,system,2022-11-25 00:00:00,2022-11-25 00:00:00,tenant_001
70cc8065-123e-485a-aad4-7cc4f49291b0,grp_031,Joseph,Ochieng,stephen.mwangi877@gmail.com,+254793404072,$2y$10$hashedpasswordexample123456789012,2021-08-25,Active,Member,system,system,2021-08-25 00:00:00,2021-08-25 00:00:00,tenant_001
1ec809fb-0012-4c7a-8f2f-108642fbaa08,grp_026,Irene,Kirui,jane.wanjiru878@gmail.com,+254798544885,$2y$10$hashedpasswordexample123456789012,2023-07-14,Active,Member,system,system,2023-07-14 00:00:00,2023-07-14 00:00:00,tenant_001
d8bc5763-aecf-4256-b17a-81bf76c6d2ba,grp_029,Rose,Kiplagat,joseph.atieno879@gmail.com,+254794386779,$2y$10$hashedpasswordexample123456789012,2023-02-09,Active,Member,system,system,2023-02-09 00:00:00,2023-02-09 00:00:00,tenant_001
6d1a0361-6402-4c27-837d-827fcf430d60,grp_047,Christine,Omondi,mildred.kariuki880@gmail.com,+254771763916,$2y$10$hashedpasswordexample123456789012,2022-06-07,Active,Member,system,system,2022-06-07 00:00:00,2022-06-07 00:00:00,tenant_001
9bca6ac2-ef2e-4f4e-8d5d-083d9fb208f4,grp_009,Brian,Kiplagat,monica.muthoni881@gmail.com,+254759910820,$2y$10$hashedpasswordexample123456789012,2020-09-28,Active,Member,system,system,2020-09-28 00:00:00,2020-09-28 00:00:00,tenant_001
73398111-cd04-4a62-b78f-9f6ef368fcc5,grp_033,Elizabeth,Kosgei,irene.kirui882@gmail.com,+254787269781,$2y$10$hashedpasswordexample123456789012,2021-10-23,Active,Member,system,system,2021-10-23 00:00:00,2021-10-23 00:00:00,tenant_001
036e9b06-a6bb-4613-abc4-333207839ed7,grp_025,Susan,Ngugi,grace.wangui883@gmail.com,+254794352716,$2y$10$hashedpasswordexample123456789012,2023-11-18,Active,Member,system,system,2023-11-18 00:00:00,2023-11-18 00:00:00,tenant_001
3738267c-d030-483c-864b-c76250fc791f,grp_008,James,Mwangi,elizabeth.chebet884@gmail.com,+254787570609,$2y$10$hashedpasswordexample123456789012,2021-02-09,Active,Member,system,system,2021-02-09 00:00:00,2021-02-09 00:00:00,tenant_001
741fda1e-b9c2-454a-9adf-514809db6666,grp_040,Grace,Chepkoech,sarah.kamau885@gmail.com,+254726734459,$2y$10$hashedpasswordexample123456789012,2021-08-25,Terminated,Member,system,system,2021-08-25 00:00:00,2021-08-25 00:00:00,tenant_001
c728fe93-fe98-4892-b7e1-9fd7c6a1e9c0,grp_006,Rose,Wambui,david.nyokabi886@gmail.com,+254722358893,$2y$10$hashedpasswordexample123456789012,2020-08-16,Active,Member,system,system,2020-08-16 00:00:00,2020-08-16 00:00:00,tenant_001
c950daad-f325-48eb-95cc-7fa4eeb82bd4,grp_027,Richard,Kiplagat,stephen.odhiambo887@gmail.com,+254761467303,$2y$10$hashedpasswordexample123456789012,2023-10-28,Active,Member,system,system,2023-10-28 00:00:00,2023-10-28 00:00:00,tenant_001
0b6d0c89-499d-45df-85f6-6f8ddca010a6,grp_003,David,Atieno,james.otieno888@gmail.com,+254716195183,$2y$10$hashedpasswordexample123456789012,2021-06-26,Active,Member,system,system,2021-06-26 00:00:00,2021-06-26 00:00:00,tenant_001
aeeb1836-f802-4ae9-93c4-64969daf7553,grp_017,Charles,Adhiambo,rose.aoko889@gmail.com,+254745347258,$2y$10$hashedpasswordexample123456789012,2023-09-12,Active,Member,system,system,2023-09-12 00:00:00,2023-09-12 00:00:00,tenant_001
17204d0b-681b-4bb0-be3d-399bfc58eb53,grp_012,Jane,Aoko,eric.mwangi890@gmail.com,+254747271795,$2y$10$hashedpasswordexample123456789012,2024-11-19,Active,Member,system,system,2024-11-19 00:00:00,2024-11-19 00:00:00,tenant_001
245b2f05-c3c4-4dc4-ae1a-b3713df59212,grp_039,Rose,Omondi,joyce.wanjiru891@gmail.com,+254794344095,$2y$10$hashedpasswordexample123456789012,2022-12-20,Active,Member,system,system,2022-12-20 00:00:00,2022-12-20 00:00:00,tenant_001
1f8abc49-3f66-461c-b415-02ce5de2f68c,grp_019,Lucy,Mbugua,thomas.odhiambo892@gmail.com,+254712577818,$2y$10$hashedpasswordexample123456789012,2023-06-19,Active,Member,system,system,2023-06-19 00:00:00,2023-06-19 00:00:00,tenant_001
33158086-7416-4f71-a4da-1c88fa600035,grp_006,Sarah,Akinyi,dorothy.jepchirchir893@gmail.com,+254784100497,$2y$10$hashedpasswordexample123456789012,2024-02-08,Active,Member,system,system,2024-02-08 00:00:00,2024-02-08 00:00:00,tenant_001
fd231dbf-5f5a-40a1-b317-0a247e959b62,grp_038,Andrew,Owino,philip.kiplagat894@gmail.com,+254751798235,$2y$10$hashedpasswordexample123456789012,2023-03-11,Active,Member,system,system,2023-03-11 00:00:00,2023-03-11 00:00:00,tenant_001
50445926-1769-4b84-ac79-ec469b89c7ee,grp_012,John,Kosgei,dorothy.maina895@gmail.com,+254744230566,$2y$10$hashedpasswordexample123456789012,2024-04-02,Active,Member,system,system,2024-04-02 00:00:00,2024-04-02 00:00:00,tenant_001
d4982aba-ad29-4382-be81-c184f1201d64,grp_037,Mark,Okoth,joy.kamau896@gmail.com,+254756167725,$2y$10$hashedpasswordexample123456789012,2022-01-22,Active,GroupAdmin,system,system,2022-01-22 00:00:00,2022-01-22 00:00:00,tenant_001
ca594dbd-17b1-4d45-8d47-14133bb058f1,grp_030,Anne,Mbugua,susan.kirui897@gmail.com,+254794269387,$2y$10$hashedpasswordexample123456789012,2023-11-13,Active,Member,system,system,2023-11-13 00:00:00,2023-11-13 00:00:00,tenant_001
970b4b9c-a3ec-4a22-b6d7-6709648344b0,grp_011,Agnes,Langat,joseph.kariuki898@gmail.com,+254785884791,$2y$10$hashedpasswordexample123456789012,2024-11-21,Active,Member,system,system,2024-11-21 00:00:00,2024-11-21 00:00:00,tenant_001
e40a45b1-819b-4278-a6c1-09326e91ad62,grp_007,Eric,Muthoni,james.mbugua899@gmail.com,+254736931562,$2y$10$hashedpasswordexample123456789012,2022-01-25,Active,Member,system,system,2022-01-25 00:00:00,2022-01-25 00:00:00,tenant_001
6a960e01-20e7-48b5-890a-12168fd655e3,grp_033,Charles,Onyango,susan.nyambura900@gmail.com,+254765523458,$2y$10$hashedpasswordexample123456789012,2022-07-17,Inactive,Member,system,system,2022-07-17 00:00:00,2022-07-17 00:00:00,tenant_001
cd414f42-7519-4374-8245-b8660ebf658e,grp_006,Patricia,Aoko,faith.kamau901@gmail.com,+254750908395,$2y$10$hashedpasswordexample123456789012,2022-11-12,Active,Member,system,system,2022-11-12 00:00:00,2022-11-12 00:00:00,tenant_001
52240707-e6aa-49f8-99a3-90dd44ccf9cc,grp_008,Monica,Otieno,anne.achieng902@gmail.com,+254779368205,$2y$10$hashedpasswordexample123456789012,2020-10-15,Active,Member,system,system,2020-10-15 00:00:00,2020-10-15 00:00:00,tenant_001
b43b6364-cbf3-4f77-8c2c-4cb1cf74b46e,grp_020,Faith,Atieno,lucy.chepkoech903@gmail.com,+254757549137,$2y$10$hashedpasswordexample123456789012,2024-09-03,Active,Member,system,system,2024-09-03 00:00:00,2024-09-03 00:00:00,tenant_001
a136ff7c-80a8-423d-8443-7a1810375618,grp_007,Samuel,Ochieng,anthony.kosgei904@gmail.com,+254723556922,$2y$10$hashedpasswordexample123456789012,2021-11-22,Active,Member,system,system,2021-11-22 00:00:00,2021-11-22 00:00:00,tenant_001
fad46b94-454d-49fe-9ec2-7a3c50f9b671,grp_019,Mildred,Kamau,beatrice.odhiambo905@gmail.com,+254790242485,$2y$10$hashedpasswordexample123456789012,2022-03-23,Active,Member,system,system,2022-03-23 00:00:00,2022-03-23 00:00:00,tenant_001
7cfcf7b0-a9e6-4f05-ba6b-15188c232deb,grp_042,Esther,Wanjiru,irene.kiplagat906@gmail.com,+254742606304,$2y$10$hashedpasswordexample123456789012,2023-03-23,Inactive,Member,system,system,2023-03-23 00:00:00,2023-03-23 00:00:00,tenant_001
0dd7a613-cc57-4c26-a277-b663300e23d8,grp_012,Catherine,Atieno,john.kamau907@gmail.com,+254755466696,$2y$10$hashedpasswordexample123456789012,2024-05-13,Inactive,Member,system,system,2024-05-13 00:00:00,2024-05-13 00:00:00,tenant_001
ec7e0b92-2b29-4e52-b9f2-7ca34ebe0b41,grp_031,Gladys,Onyango,agnes.maina908@gmail.com,+254730798780,$2y$10$hashedpasswordexample123456789012,2022-05-05,Terminated,Member,system,system,2022-05-05 00:00:00,2022-05-05 00:00:00,tenant_001
b90be22c-1669-4d37-8903-d64d5fd2c8a7,grp_025,Simon,Kiplagat,simon.akinyi909@gmail.com,+254766734832,$2y$10$hashedpasswordexample123456789012,2024-06-22,Inactive,Member,system,system,2024-06-22 00:00:00,2024-06-22 00:00:00,tenant_001
ef1ced6c-d955-47f5-afb8-0eda4c4ca686,grp_004,Beatrice,Jeptoo,faith.kemboi910@gmail.com,+254761624374,$2y$10$hashedpasswordexample123456789012,2023-03-21,Inactive,Member,system,system,2023-03-21 00:00:00,2023-03-21 00:00:00,tenant_001
48a733ba-eb54-44dd-8f7e-c77b7841c9e7,grp_006,Naomi,Kamau,stephen.odhiambo911@gmail.com,+254749767031,$2y$10$hashedpasswordexample123456789012,2023-12-23,Active,GroupAdmin,system,system,2023-12-23 00:00:00,2023-12-23 00:00:00,tenant_001
26026be0-41fa-4dab-a808-a49e8f94675c,grp_035,Dorothy,Mbugua,mary.ochieng912@gmail.com,+254734977677,$2y$10$hashedpasswordexample123456789012,2024-03-19,Active,Member,system,system,2024-03-19 00:00:00,2024-03-19 00:00:00,tenant_001
8777d238-e4a4-4b14-bd58-0b142af5475a,grp_040,Andrew,Owino,catherine.njeri913@gmail.com,+254788281483,$2y$10$hashedpasswordexample123456789012,2022-03-27,Terminated,Member,system,system,2022-03-27 00:00:00,2022-03-27 00:00:00,tenant_001
8556344d-1ed5-4e6f-8741-1f69cabc3466,grp_025,Anthony,Odhiambo,lucy.jeptoo914@gmail.com,+254791338174,$2y$10$hashedpasswordexample123456789012,2022-03-09,Active,Member,system,system,2022-03-09 00:00:00,2022-03-09 00:00:00,tenant_001
f526e8e8-b871-415a-b4a8-11acb0d4dfc5,grp_043,Joyce,Okoth,teresa.kariuki915@gmail.com,+254755680695,$2y$10$hashedpasswordexample123456789012,2024-07-16,Active,Member,system,system,2024-07-16 00:00:00,2024-07-16 00:00:00,tenant_001
0d88a2f6-c8ce-42b5-ba42-9644089789fa,grp_010,Mercy,Muthoni,irene.awino916@gmail.com,+254722127181,$2y$10$hashedpasswordexample123456789012,2023-02-21,Active,Member,system,system,2023-02-21 00:00:00,2023-02-21 00:00:00,tenant_001
4df3f893-fdbf-4e74-83b5-5bfcbd4a4f7c,grp_029,Teresa,Akinyi,michael.langat917@gmail.com,+254757327866,$2y$10$hashedpasswordexample123456789012,2021-10-19,Active,GroupAdmin,system,system,2021-10-19 00:00:00,2021-10-19 00:00:00,tenant_001
56f857e8-1bd2-492d-974b-d8df07c09ebe,grp_025,Michael,Nyokabi,edward.otieno918@gmail.com,+254777237433,$2y$10$hashedpasswordexample123456789012,2020-11-25,Active,Member,system,system,2020-11-25 00:00:00,2020-11-25 00:00:00,tenant_001
f2c24762-a269-4f25-9d62-cca760e48556,grp_030,Christine,Adhiambo,mercy.kiplagat919@gmail.com,+254741245721,$2y$10$hashedpasswordexample123456789012,2020-08-16,Active,Member,system,system,2020-08-16 00:00:00,2020-08-16 00:00:00,tenant_001
8b09fb41-5360-46b6-af44-9d642dc902bd,grp_044,Teresa,Nyokabi,john.chepngetich920@gmail.com,+254747595554,$2y$10$hashedpasswordexample123456789012,2020-06-30,Active,Member,system,system,2020-06-30 00:00:00,2020-06-30 00:00:00,tenant_001
be54d9e8-7d19-42c2-9476-7ea54f8e95bb,grp_026,Lucy,Chebet,teresa.wambui921@gmail.com,+254795883105,$2y$10$hashedpasswordexample123456789012,2022-06-27,Active,Member,system,system,2022-06-27 00:00:00,2022-06-27 00:00:00,tenant_001
c02143e9-31d7-4f03-8f58-beb899129e58,grp_020,Rose,Kosgei,david.ochieng922@gmail.com,+254725636002,$2y$10$hashedpasswordexample123456789012,2023-03-28,Active,Member,system,system,2023-03-28 00:00:00,2023-03-28 00:00:00,tenant_001
510fcabf-e8e2-4138-bb49-7f014b5d5ce1,grp_023,Margaret,Okoth,anne.kiplagat923@gmail.com,+254785221353,$2y$10$hashedpasswordexample123456789012,2024-11-19,Active,Member,system,system,2024-11-19 00:00:00,2024-11-19 00:00:00,tenant_001
0f164ba7-117b-49e3-9179-06b4d9c60c47,grp_021,Margaret,Nyokabi,david.nyokabi924@gmail.com,+254728314455,$2y$10$hashedpasswordexample123456789012,2022-07-23,Inactive,Member,system,system,2022-07-23 00:00:00,2022-07-23 00:00:00,tenant_001
e289162f-2875-45d9-89f8-7e04c5496068,grp_024,Dorothy,Odhiambo,eric.maina925@gmail.com,+254766294869,$2y$10$hashedpasswordexample123456789012,2022-10-08,Terminated,Member,system,system,2022-10-08 00:00:00,2022-10-08 00:00:00,tenant_001
dbe76ae8-248d-44e5-b34d-b3120295cce5,grp_036,James,Langat,mary.wangui926@gmail.com,+254788561765,$2y$10$hashedpasswordexample123456789012,2021-06-28,Active,Member,system,system,2021-06-28 00:00:00,2021-06-28 00:00:00,tenant_001
60be9a9f-5dfa-4a04-8db0-27884ade5961,grp_045,Rose,Maina,margaret.owino927@gmail.com,+254784971082,$2y$10$hashedpasswordexample123456789012,2023-10-26,Active,Member,system,system,2023-10-26 00:00:00,2023-10-26 00:00:00,tenant_001
7d27659d-f102-4a4a-b3f2-0c26e8b5ad71,grp_008,Brian,Kirui,stephen.mbugua928@gmail.com,+254727590245,$2y$10$hashedpasswordexample123456789012,2024-12-16,Active,Member,system,system,2024-12-16 00:00:00,2024-12-16 00:00:00,tenant_001
1e9cbb94-e395-446c-9709-ffebede1a783,grp_018,Joyce,Maina,faith.wangui929@gmail.com,+254782634178,$2y$10$hashedpasswordexample123456789012,2023-12-03,Active,Member,system,system,2023-12-03 00:00:00,2023-12-03 00:00:00,tenant_001
64c36d60-3866-4746-9af6-d36f2e4c3c1d,grp_006,Gladys,Adhiambo,kevin.chebet930@gmail.com,+254720905156,$2y$10$hashedpasswordexample123456789012,2022-11-21,Active,Member,system,system,2022-11-21 00:00:00,2022-11-21 00:00:00,tenant_001
e08e69c0-0321-4808-83dd-4bc05be07dfa,grp_031,Dorothy,Wangui,susan.jeptoo931@gmail.com,+254780839875,$2y$10$hashedpasswordexample123456789012,2021-05-01,Active,Member,system,system,2021-05-01 00:00:00,2021-05-01 00:00:00,tenant_001
19f240b5-464b-43bb-a485-f810b5b8b71a,grp_047,Eric,Kamau,richard.langat932@gmail.com,+254749127076,$2y$10$hashedpasswordexample123456789012,2021-12-16,Inactive,Member,system,system,2021-12-16 00:00:00,2021-12-16 00:00:00,tenant_001
28f283b2-fc89-4ec2-9a76-4f32e31b90dd,grp_003,Joy,Kiplagat,joseph.chebet933@gmail.com,+254744988279,$2y$10$hashedpasswordexample123456789012,2021-08-24,Inactive,GroupAdmin,system,system,2021-08-24 00:00:00,2021-08-24 00:00:00,tenant_001
77ef6f79-3324-46ef-8f9d-5962b8f29e0a,grp_038,Elizabeth,Anyango,robert.aoko934@gmail.com,+254781271628,$2y$10$hashedpasswordexample123456789012,2021-08-26,Active,Member,system,system,2021-08-26 00:00:00,2021-08-26 00:00:00,tenant_001
285af7f6-5eb0-49e0-be07-224f6e006947,grp_049,Paul,Nyambura,mark.kipchoge935@gmail.com,+254757667474,$2y$10$hashedpasswordexample123456789012,2020-05-20,Inactive,Member,system,system,2020-05-20 00:00:00,2020-05-20 00:00:00,tenant_001
51e6a099-8312-454a-b80b-afad899187fd,grp_024,Joy,Nyokabi,mildred.okoth936@gmail.com,+254717773743,$2y$10$hashedpasswordexample123456789012,2024-03-19,Inactive,Member,system,system,2024-03-19 00:00:00,2024-03-19 00:00:00,tenant_001
3ca527d4-eb18-4d92-88da-33c4f0496db6,grp_009,Robert,Achieng,eric.nyambura937@gmail.com,+254728882976,$2y$10$hashedpasswordexample123456789012,2022-11-15,Active,Member,system,system,2022-11-15 00:00:00,2022-11-15 00:00:00,tenant_001
9cf77fb4-fdc8-4cd2-9794-f935afe65242,grp_019,Mercy,Nyokabi,john.wambui938@gmail.com,+254710825843,$2y$10$hashedpasswordexample123456789012,2023-11-09,Active,Member,system,system,2023-11-09 00:00:00,2023-11-09 00:00:00,tenant_001
628feba4-76c6-4624-90aa-82ab051e9881,grp_027,Joyce,Awino,simon.kariuki939@gmail.com,+254787497971,$2y$10$hashedpasswordexample123456789012,2020-12-31,Active,Member,system,system,2020-12-31 00:00:00,2020-12-31 00:00:00,tenant_001
560dd642-1719-429f-a575-b447f0aaab10,grp_050,Lucy,Omondi,philip.njoroge940@gmail.com,+254710864688,$2y$10$hashedpasswordexample123456789012,2020-07-17,Active,Member,system,system,2020-07-17 00:00:00,2020-07-17 00:00:00,tenant_001
c54fcc71-ffda-46b6-b48a-4d96f49642c5,grp_039,Joseph,Wangui,andrew.chebet941@gmail.com,+254731614552,$2y$10$hashedpasswordexample123456789012,2022-02-12,Active,Member,system,system,2022-02-12 00:00:00,2022-02-12 00:00:00,tenant_001
61e2271a-5e23-406d-918f-cda8f851d1a0,grp_007,Gladys,Okoth,teresa.omondi942@gmail.com,+254789187114,$2y$10$hashedpasswordexample123456789012,2023-08-19,Inactive,Member,system,system,2023-08-19 00:00:00,2023-08-19 00:00:00,tenant_001
6bb943ad-4416-49da-b78f-8e1a8352a1bf,grp_016,Margaret,Chepngetich,catherine.kamau943@gmail.com,+254717742310,$2y$10$hashedpasswordexample123456789012,2021-09-11,Active,Member,system,system,2021-09-11 00:00:00,2021-09-11 00:00:00,tenant_001
2d441425-9b23-43d3-96c0-4c0c3f225ea1,grp_031,Edward,Njoroge,andrew.odhiambo944@gmail.com,+254721294944,$2y$10$hashedpasswordexample123456789012,2020-01-30,Active,Member,system,system,2020-01-30 00:00:00,2020-01-30 00:00:00,tenant_001
ec5a22e9-e996-4cdb-8b0d-e2999a92ac0b,grp_048,Margaret,Njeri,robert.kirui945@gmail.com,+254730663494,$2y$10$hashedpasswordexample123456789012,2021-01-17,Active,Member,system,system,2021-01-17 00:00:00,2021-01-17 00:00:00,tenant_001
d1a725b6-a5db-4bfb-8190-e03cd62827b2,grp_001,Gladys,Ngugi,robert.chepkoech946@gmail.com,+254780409177,$2y$10$hashedpasswordexample123456789012,2020-06-14,Active,Member,system,system,2020-06-14 00:00:00,2020-06-14 00:00:00,tenant_001
aab2ac0f-0dcf-4320-bf18-92d5e87d3b53,grp_049,Susan,Kirui,william.odhiambo947@gmail.com,+254723261697,$2y$10$hashedpasswordexample123456789012,2021-09-14,Terminated,Member,system,system,2021-09-14 00:00:00,2021-09-14 00:00:00,tenant_001
700a6efb-1a40-4f6f-942b-0214e68f7c9d,grp_024,Margaret,Kirui,patrick.kamau948@gmail.com,+254730302077,$2y$10$hashedpasswordexample123456789012,2020-09-14,Active,GroupAdmin,system,system,2020-09-14 00:00:00,2020-09-14 00:00:00,tenant_001
7cfdf84a-0347-46d4-b9e2-21d6d351f810,grp_030,Thomas,Chebet,anne.maina949@gmail.com,+254773978058,$2y$10$hashedpasswordexample123456789012,2021-10-21,Active,Member,system,system,2021-10-21 00:00:00,2021-10-21 00:00:00,tenant_001
053c30c2-0e20-4002-9b32-78697e2e1fae,grp_047,Lydia,Anyango,dorothy.jepchirchir950@gmail.com,+254741402374,$2y$10$hashedpasswordexample123456789012,2021-11-20,Inactive,Member,system,system,2021-11-20 00:00:00,2021-11-20 00:00:00,tenant_001
63d0a317-0357-4983-82f5-cfbea19c788d,grp_043,Naomi,Chebet,paul.ochieng951@gmail.com,+254730514313,$2y$10$hashedpasswordexample123456789012,2020-02-27,Inactive,Member,system,system,2020-02-27 00:00:00,2020-02-27 00:00:00,tenant_001
0445c0dd-f40e-422d-a6eb-16f568981a9d,grp_032,Christine,Kirui,mary.kirui952@gmail.com,+254750889317,$2y$10$hashedpasswordexample123456789012,2021-02-11,Active,Member,system,system,2021-02-11 00:00:00,2021-02-11 00:00:00,tenant_001
3d14081d-5f9f-4c08-afc9-cd33d981a918,grp_019,Robert,Akinyi,margaret.adhiambo953@gmail.com,+254730658098,$2y$10$hashedpasswordexample123456789012,2020-01-20,Active,Member,system,system,2020-01-20 00:00:00,2020-01-20 00:00:00,tenant_001
b2b6cd8f-5b78-4c7c-889c-ca91c62c4c20,grp_031,Sarah,Kemboi,elizabeth.njoroge954@gmail.com,+254729909817,$2y$10$hashedpasswordexample123456789012,2022-11-11,Active,Member,system,system,2022-11-11 00:00:00,2022-11-11 00:00:00,tenant_001
118ac431-320f-4aee-b16c-014e94e42855,grp_026,Sarah,Odhiambo,kevin.akinyi955@gmail.com,+254724875783,$2y$10$hashedpasswordexample123456789012,2020-02-13,Active,Member,system,system,2020-02-13 00:00:00,2020-02-13 00:00:00,tenant_001
091bb4d8-9c21-4acb-9fa0-e1c4e10a24dd,grp_028,Martin,Mbugua,edward.mbugua956@gmail.com,+254775551614,$2y$10$hashedpasswordexample123456789012,2021-06-09,Active,Member,system,system,2021-06-09 00:00:00,2021-06-09 00:00:00,tenant_001
a0159e6b-c672-490a-bca1-23897c59133d,grp_031,Peter,Adhiambo,simon.okoth957@gmail.com,+254782279673,$2y$10$hashedpasswordexample123456789012,2022-09-17,Active,Member,system,system,2022-09-17 00:00:00,2022-09-17 00:00:00,tenant_001
40c9bfd6-a19d-4678-bbd4-01c3757141c2,grp_027,Peter,Ochieng,john.kirui958@gmail.com,+254769254520,$2y$10$hashedpasswordexample123456789012,2020-09-02,Active,Member,system,system,2020-09-02 00:00:00,2020-09-02 00:00:00,tenant_001
b818f762-53ed-4e8c-b71f-53922a4afd57,grp_008,Lydia,Awino,joseph.kiplagat959@gmail.com,+254763552583,$2y$10$hashedpasswordexample123456789012,2020-03-02,Active,Member,system,system,2020-03-02 00:00:00,2020-03-02 00:00:00,tenant_001
5d1dcac5-d5bd-4062-9451-d84f3f94441d,grp_045,Lydia,Aoko,agnes.anyango960@gmail.com,+254796395431,$2y$10$hashedpasswordexample123456789012,2022-10-09,Active,Member,system,system,2022-10-09 00:00:00,2022-10-09 00:00:00,tenant_001
f24c5239-6e54-433c-bce6-6d1c620fc4ef,grp_039,Mark,Odhiambo,george.jeptoo961@gmail.com,+254794694992,$2y$10$hashedpasswordexample123456789012,2022-03-06,Active,Member,system,system,2022-03-06 00:00:00,2022-03-06 00:00:00,tenant_001
9da27340-a559-44ea-b931-626c5d312057,grp_005,Beatrice,Kamau,stephen.chepngetich962@gmail.com,+254744560022,$2y$10$hashedpasswordexample123456789012,2022-05-05,Active,Member,system,system,2022-05-05 00:00:00,2022-05-05 00:00:00,tenant_001
539a944d-e4cc-4a7e-86b4-1339e56e6779,grp_033,Simon,Kiprop,peter.jepchirchir963@gmail.com,+254740927121,$2y$10$hashedpasswordexample123456789012,2022-12-22,Active,Member,system,system,2022-12-22 00:00:00,2022-12-22 00:00:00,tenant_001
4b9f9169-1fb7-4a1c-8e8d-e85fe715e695,grp_046,Patrick,Onyango,joseph.awino964@gmail.com,+254752252346,$2y$10$hashedpasswordexample123456789012,2024-11-11,Active,Member,system,system,2024-11-11 00:00:00,2024-11-11 00:00:00,tenant_001
96ddc731-8037-4ece-8d95-9250dd6a97ac,grp_035,Christine,Adhiambo,mary.ochieng965@gmail.com,+254770334586,$2y$10$hashedpasswordexample123456789012,2020-04-01,Inactive,Member,system,system,2020-04-01 00:00:00,2020-04-01 00:00:00,tenant_001
ec339ba8-6817-4035-9a75-ebdb2e0133c3,grp_028,Grace,Chepkoech,rose.aoko966@gmail.com,+254733548901,$2y$10$hashedpasswordexample123456789012,2022-11-24,Active,Member,system,system,2022-11-24 00:00:00,2022-11-24 00:00:00,tenant_001
16531840-b73c-46f2-9738-17aafd95851b,grp_042,Elizabeth,Onyango,mercy.achieng967@gmail.com,+254720693497,$2y$10$hashedpasswordexample123456789012,2020-03-31,Active,Member,system,system,2020-03-31 00:00:00,2020-03-31 00:00:00,tenant_001
57bda81d-40bd-4e38-857a-858888396f9c,grp_010,Anne,Wangui,mark.achieng968@gmail.com,+254788212985,$2y$10$hashedpasswordexample123456789012,2023-12-12,Active,Member,system,system,2023-12-12 00:00:00,2023-12-12 00:00:00,tenant_001
a4ea35bf-4134-4dfa-9c52-62dbd043cc40,grp_049,Teresa,Achieng,monica.nyambura969@gmail.com,+254723412753,$2y$10$hashedpasswordexample123456789012,2020-06-08,Active,Member,system,system,2020-06-08 00:00:00,2020-06-08 00:00:00,tenant_001
11a08692-3861-487c-9771-5d5b16c66693,grp_037,Irene,Onyango,teresa.maina970@gmail.com,+254720589925,$2y$10$hashedpasswordexample123456789012,2020-12-05,Active,Member,system,system,2020-12-05 00:00:00,2020-12-05 00:00:00,tenant_001
db6aa50b-d3c7-4fe0-89d6-2c7b243cda39,grp_022,James,Owino,charles.jeptoo971@gmail.com,+254771147276,$2y$10$hashedpasswordexample123456789012,2024-07-23,Active,Member,system,system,2024-07-23 00:00:00,2024-07-23 00:00:00,tenant_001
c2f95ddd-80cb-4352-9dc7-20784812cae9,grp_005,Joy,Kosgei,simon.muthoni972@gmail.com,+254782693100,$2y$10$hashedpasswordexample123456789012,2022-10-15,Active,Member,system,system,2022-10-15 00:00:00,2022-10-15 00:00:00,tenant_001
b0728ea4-2521-43d6-8c2b-7fb0d44e1fe1,grp_032,Paul,Njeri,michael.kiplagat973@gmail.com,+254747556345,$2y$10$hashedpasswordexample123456789012,2024-10-24,Active,Member,system,system,2024-10-24 00:00:00,2024-10-24 00:00:00,tenant_001
